# diocotron highorder nc=256 l=3 ng=3 cfl=0.4
t,amplitude
4.03507,0.000132031
4.0735,0.000132644
4.11193,0.000133259
4.15036,0.000133877
4.18879,0.000134497
4.22722,0.000135119
4.26564,0.000135744
4.30407,0.000136371
4.3425,0.000137
4.38093,0.000137631
4.41936,0.000138265
4.45779,0.000138901
4.49622,0.000139539
4.53465,0.000140178
4.57308,0.00014082
4.61151,0.000141464
4.64994,0.00014211
4.68837,0.000142758
4.7268,0.000143407
4.76522,0.000144059
4.80365,0.000144713
4.84208,0.000145368
4.88051,0.000146025
4.91894,0.000146684
4.95737,0.000147345
4.9958,0.000148007
5.03423,0.000148671
5.07266,0.000149337
5.11109,0.000150004
5.14952,0.000150674
5.18795,0.000151344
5.22638,0.000152017
5.2648,0.000152691
5.30323,0.000153366
5.34166,0.000154043
5.38009,0.000154722
5.41852,0.000155402
5.45695,0.000156084
5.49538,0.000156767
5.53381,0.000157451
5.57224,0.000158137
5.61067,0.000158825
5.6491,0.000159514
5.68753,0.000160204
5.72596,0.000160896
5.76438,0.00016159
5.80281,0.000162284
5.84124,0.00016298
5.87967,0.000163677
5.9181,0.000164376
5.95653,0.000165076
5.99496,0.000165777
6.03339,0.000166479
6.07182,0.000167183
6.11025,0.000167887
6.14868,0.000168593
6.18711,0.000169301
6.22554,0.000170009
6.26396,0.000170719
6.30239,0.000171429
6.34082,0.000172141
6.37925,0.000172855
6.41768,0.000173569
6.45611,0.000174284
6.49454,0.000175001
6.53297,0.000175719
6.5714,0.000176437
6.60983,0.000177157
6.64826,0.000177878
6.68669,0.000178601
6.72512,0.000179324
6.76354,0.000180048
6.80197,0.000180773
6.8404,0.000181499
6.87883,0.000182226
6.91726,0.000182955
6.95569,0.000183684
6.99412,0.000184414
7.03255,0.000185145
7.07098,0.000185877
7.10941,0.000186611
7.14784,0.000187345
7.18627,0.00018808
7.2247,0.000188816
7.26312,0.000189553
7.30155,0.000190291
7.33998,0.00019103
7.37841,0.00019177
7.41684,0.000192511
7.45527,0.000193252
7.4937,0.000193995
7.53213,0.000194738
7.57056,0.000195483
7.60899,0.000196228
7.64742,0.000196975
7.68585,0.000197722
7.72428,0.00019847
7.7627,0.000199219
7.80113,0.000199969
7.83956,0.00020072
7.87799,0.000201472
7.91642,0.000202224
7.95485,0.000202978
7.99328,0.000203732
8.03171,0.000204487
8.07014,0.000205243
8.10857,0.000206
8.147,0.000206757
8.18543,0.000207516
8.22386,0.000208275
8.26228,0.000209035
8.30071,0.000209795
8.33914,0.000210557
8.37757,0.000211319
8.416,0.000212082
8.45443,0.000212846
8.49286,0.000213611
8.53129,0.000214377
8.56972,0.000215143
8.60815,0.00021591
8.64658,0.000216678
8.68501,0.000217447
8.72344,0.000218217
8.76186,0.000218987
8.80029,0.000219758
8.83872,0.00022053
8.87715,0.000221303
8.91558,0.000222076
8.95401,0.00022285
8.99244,0.000223625
9.03087,0.0002244
9.0693,0.000225177
9.10773,0.000225954
9.14616,0.000226731
9.18459,0.00022751
9.22302,0.000228289
9.26144,0.000229069
9.29987,0.000229849
9.3383,0.00023063
9.37673,0.000231412
9.41516,0.000232194
9.45359,0.000232977
9.49202,0.000233761
9.53045,0.000234546
9.56888,0.000235331
9.60731,0.000236117
9.64574,0.000236904
9.68417,0.000237691
9.7226,0.000238479
9.76102,0.000239268
9.79945,0.000240057
9.83788,0.000240847
9.87631,0.000241638
9.91474,0.000242429
9.95317,0.000243221
9.9916,0.000244013
10.03,0.000244807
10.0685,0.0002456
10.1069,0.000246395
10.1453,0.00024719
10.1837,0.000247986
10.2222,0.000248782
10.2606,0.000249578
10.299,0.000250376
10.3375,0.000251174
10.3759,0.000251973
10.4143,0.000252772
10.4528,0.000253572
10.4912,0.000254372
10.5296,0.000255173
10.568,0.000255974
10.6065,0.000256776
10.6449,0.000257578
10.6833,0.000258381
10.7218,0.000259185
10.7602,0.000259989
10.7986,0.000260793
10.837,0.000261598
10.8755,0.000262403
10.9139,0.000263209
10.9523,0.000264016
10.9908,0.000264822
11.0292,0.00026563
11.0676,0.000266437
11.106,0.000267245
11.1445,0.000268053
11.1829,0.000268862
11.2213,0.00026967
11.2598,0.000270479
11.2982,0.000271289
11.3366,0.000272099
11.3751,0.000272909
11.4135,0.000273719
11.4519,0.00027453
11.4903,0.00027534
11.5288,0.000276151
11.5672,0.000276962
11.6056,0.000277773
11.6441,0.000278585
11.6825,0.000279396
11.7209,0.000280207
11.7593,0.000281019
11.7978,0.00028183
