# diocotron highorder nc=1024 l=4 ng=3 cfl=0.4
t,amplitude
11.4028,0.000236745
11.4123,0.000236959
11.4218,0.000237174
11.4312,0.000237388
11.4407,0.000237603
11.4502,0.000237817
11.4597,0.000238032
11.4692,0.000238246
11.4787,0.000238461
11.4881,0.000238676
11.4976,0.000238891
11.5071,0.000239106
11.5166,0.00023932
11.5261,0.000239535
11.5355,0.00023975
11.545,0.000239965
11.5545,0.00024018
11.564,0.000240395
11.5734,0.00024061
11.5829,0.000240825
11.5924,0.00024104
11.6019,0.000241255
11.6113,0.00024147
11.6208,0.000241685
11.6303,0.000241901
11.6398,0.000242116
11.6492,0.000242331
11.6587,0.000242547
11.6682,0.000242762
11.6777,0.000242978
11.6871,0.000243193
11.6966,0.000243409
11.7061,0.000243624
11.7155,0.00024384
11.725,0.000244055
11.7345,0.000244271
11.7439,0.000244487
11.7534,0.000244702
11.7629,0.000244918
