# diocotron highorder nc=1024 l=5 ng=3 cfl=0.4
t,amplitude
0.807929,4.51305e-05
0.817547,4.51715e-05
0.827165,4.5213e-05
0.836783,4.52549e-05
0.846402,4.52972e-05
0.85602,4.53399e-05
0.865638,4.53831e-05
0.875256,4.54266e-05
0.884874,4.54706e-05
0.894493,4.5515e-05
0.904111,4.55598e-05
0.913729,4.56049e-05
0.923347,4.56505e-05
0.932965,4.56965e-05
0.942584,4.57429e-05
0.952202,4.57897e-05
0.96182,4.58368e-05
0.971438,4.58844e-05
0.981056,4.59324e-05
0.990675,4.59807e-05
1.00029,4.60294e-05
1.00991,4.60786e-05
1.01953,4.61281e-05
1.02915,4.6178e-05
1.03877,4.62282e-05
1.04838,4.62789e-05
1.058,4.63299e-05
1.06762,4.63813e-05
1.07724,4.6433e-05
1.08686,4.64852e-05
1.09647,4.65377e-05
1.10609,4.65906e-05
1.11571,4.66438e-05
1.12533,4.66974e-05
1.13495,4.67514e-05
1.14457,4.68057e-05
1.15418,4.68603e-05
1.1638,4.69154e-05
1.17342,4.69708e-05
1.18304,4.70265e-05
1.19266,4.70826e-05
1.20227,4.7139e-05
1.21189,4.71958e-05
1.22151,4.72529e-05
1.23113,4.73104e-05
1.24075,4.73682e-05
1.25037,4.74263e-05
1.25998,4.74848e-05
1.2696,4.75436e-05
1.27922,4.76027e-05
1.28884,4.76622e-05
1.29846,4.7722e-05
1.30808,4.77821e-05
1.31769,4.78426e-05
1.32731,4.79034e-05
1.33693,4.79645e-05
1.34655,4.80259e-05
1.35617,4.80876e-05
1.36578,4.81497e-05
1.3754,4.82121e-05
1.38502,4.82747e-05
1.39464,4.83377e-05
1.40426,4.8401e-05
1.41388,4.84646e-05
1.42349,4.85285e-05
1.43311,4.85927e-05
1.44273,4.86573e-05
1.45235,4.87221e-05
1.46197,4.87872e-05
1.47158,4.88526e-05
1.4812,4.89183e-05
1.49082,4.89843e-05
1.50044,4.90506e-05
1.51006,4.91171e-05
1.51968,4.9184e-05
1.52929,4.92511e-05
1.53891,4.93186e-05
1.54853,4.93863e-05
1.55815,4.94543e-05
1.56777,4.95225e-05
1.57738,4.95911e-05
1.587,4.96599e-05
1.59662,4.9729e-05
1.60624,4.97984e-05
1.61586,4.9868e-05
1.62548,4.99379e-05
1.63509,5.00081e-05
1.64471,5.00785e-05
1.65433,5.01492e-05
1.66395,5.02202e-05
1.67357,5.02914e-05
1.68318,5.03629e-05
1.6928,5.04346e-05
1.70242,5.05066e-05
1.71204,5.05789e-05
1.72166,5.06514e-05
1.73128,5.07241e-05
1.74089,5.07971e-05
1.75051,5.08704e-05
1.76013,5.09438e-05
1.76975,5.10176e-05
1.77937,5.10916e-05
1.78899,5.11658e-05
1.7986,5.12402e-05
1.80822,5.13149e-05
1.81784,5.13898e-05
1.82746,5.1465e-05
1.83708,5.15404e-05
1.84669,5.1616e-05
1.85631,5.16919e-05
1.86593,5.1768e-05
1.87555,5.18443e-05
1.88517,5.19208e-05
1.89479,5.19976e-05
1.9044,5.20746e-05
1.91402,5.21518e-05
1.92364,5.22292e-05
1.93326,5.23069e-05
1.94288,5.23848e-05
1.95249,5.24628e-05
1.96211,5.25411e-05
1.97173,5.26196e-05
1.98135,5.26984e-05
1.99097,5.27773e-05
2.00059,5.28564e-05
2.0102,5.29358e-05
2.01982,5.30153e-05
2.02944,5.30951e-05
2.03906,5.31751e-05
2.04868,5.32552e-05
2.05829,5.33356e-05
2.06791,5.34162e-05
2.07753,5.34969e-05
2.08715,5.35779e-05
2.09677,5.3659e-05
2.10639,5.37404e-05
2.116,5.38219e-05
2.12562,5.39037e-05
2.13524,5.39856e-05
2.14486,5.40677e-05
2.15448,5.415e-05
2.16409,5.42325e-05
2.17371,5.43152e-05
2.18333,5.4398e-05
2.19295,5.44811e-05
2.20257,5.45643e-05
2.21219,5.46477e-05
2.2218,5.47313e-05
2.23142,5.48151e-05
2.24104,5.4899e-05
2.25066,5.49831e-05
2.26028,5.50674e-05
2.2699,5.51518e-05
2.27951,5.52365e-05
2.28913,5.53213e-05
2.29875,5.54062e-05
2.30837,5.54914e-05
2.31799,5.55767e-05
2.3276,5.56622e-05
2.33722,5.57478e-05
2.34684,5.58336e-05
2.35646,5.59196e-05
2.36608,5.60057e-05
2.3757,5.6092e-05
2.38531,5.61784e-05
2.39493,5.6265e-05
2.40455,5.63518e-05
2.41417,5.64387e-05
2.42379,5.65257e-05
2.4334,5.6613e-05
2.44302,5.67003e-05
2.45264,5.67879e-05
2.46226,5.68755e-05
2.47188,5.69634e-05
2.4815,5.70513e-05
2.49111,5.71394e-05
2.50073,5.72277e-05
2.51035,5.73161e-05
2.51997,5.74047e-05
2.52959,5.74934e-05
2.5392,5.75822e-05
2.54882,5.76712e-05
2.55844,5.77603e-05
2.56806,5.78496e-05
2.57768,5.7939e-05
2.5873,5.80285e-05
2.59691,5.81182e-05
2.60653,5.8208e-05
2.61615,5.8298e-05
2.62577,5.83881e-05
2.63539,5.84783e-05
2.645,5.85686e-05
2.65462,5.86591e-05
2.66424,5.87497e-05
2.67386,5.88405e-05
2.68348,5.89313e-05
2.6931,5.90223e-05
2.70271,5.91134e-05
2.71233,5.92047e-05
2.72195,5.92961e-05
2.73157,5.93876e-05
2.74119,5.94792e-05
2.75081,5.95709e-05
2.76042,5.96628e-05
2.77004,5.97548e-05
2.77966,5.98469e-05
2.78928,5.99391e-05
2.7989,6.00315e-05
2.80851,6.01239e-05
2.81813,6.02165e-05
2.82775,6.03092e-05
2.83737,6.0402e-05
2.84699,6.04949e-05
2.85661,6.0588e-05
2.86622,6.06811e-05
2.87584,6.07744e-05
2.88546,6.08678e-05
2.89508,6.09613e-05
2.9047,6.10549e-05
2.91431,6.11486e-05
2.92393,6.12424e-05
2.93355,6.13363e-05
2.94317,6.14303e-05
2.95279,6.15245e-05
2.96241,6.16187e-05
2.97202,6.17131e-05
2.98164,6.18075e-05
2.99126,6.19021e-05
3.00088,6.19967e-05
3.0105,6.20915e-05
3.02011,6.21863e-05
3.02973,6.22813e-05
3.03935,6.23764e-05
3.04897,6.24715e-05
3.05859,6.25668e-05
3.06821,6.26621e-05
3.07782,6.27576e-05
3.08744,6.28531e-05
3.09706,6.29488e-05
3.10668,6.30445e-05
3.1163,6.31404e-05
3.12591,6.32363e-05
3.13553,6.33323e-05
3.14515,6.34284e-05
3.15477,6.35246e-05
3.16439,6.36209e-05
3.17401,6.37173e-05
3.18362,6.38138e-05
3.19324,6.39104e-05
3.20286,6.4007e-05
3.21248,6.41038e-05
3.2221,6.42006e-05
3.23172,6.42976e-05
3.24133,6.43946e-05
3.25095,6.44917e-05
3.26057,6.45889e-05
3.27019,6.46861e-05
3.27981,6.47835e-05
3.28942,6.48809e-05
3.29904,6.49785e-05
3.30866,6.50761e-05
3.31828,6.51738e-05
3.3279,6.52715e-05
3.33752,6.53694e-05
3.34713,6.54673e-05
3.35675,6.55654e-05
3.36637,6.56635e-05
3.37599,6.57616e-05
3.38561,6.58599e-05
3.39522,6.59582e-05
3.40484,6.60567e-05
3.41446,6.61552e-05
3.42408,6.62537e-05
3.4337,6.63524e-05
3.44332,6.64511e-05
3.45293,6.65499e-05
3.46255,6.66488e-05
3.47217,6.67478e-05
3.48179,6.68468e-05
3.49141,6.69459e-05
3.50102,6.70451e-05
3.51064,6.71443e-05
3.52026,6.72436e-05
3.52988,6.7343e-05
3.5395,6.74425e-05
3.54912,6.75421e-05
3.55873,6.76417e-05
3.56835,6.77414e-05
3.57797,6.78411e-05
3.58759,6.79409e-05
3.59721,6.80408e-05
3.60682,6.81408e-05
3.61644,6.82408e-05
3.62606,6.8341e-05
3.63568,6.84411e-05
3.6453,6.85414e-05
3.65492,6.86417e-05
3.66453,6.87421e-05
3.67415,6.88425e-05
3.68377,6.8943e-05
3.69339,6.90436e-05
3.70301,6.91442e-05
3.71263,6.92449e-05
3.72224,6.93457e-05
3.73186,6.94465e-05
3.74148,6.95474e-05
3.7511,6.96484e-05
3.76072,6.97494e-05
3.77033,6.98505e-05
3.77995,6.99517e-05
3.78957,7.00529e-05
3.79919,7.01542e-05
3.80881,7.02556e-05
3.81843,7.0357e-05
3.82804,7.04584e-05
3.83766,7.056e-05
3.84728,7.06616e-05
3.8569,7.07632e-05
3.86652,7.08649e-05
3.87613,7.09667e-05
3.88575,7.10685e-05
3.89537,7.11704e-05
3.90499,7.12724e-05
3.91461,7.13744e-05
3.92423,7.14765e-05
3.93384,7.15786e-05
3.94346,7.16808e-05
3.95308,7.17831e-05
3.9627,7.18854e-05
3.97232,7.19877e-05
3.98193,7.20901e-05
3.99155,7.21926e-05
4.00117,7.22952e-05
4.01079,7.23977e-05
4.02041,7.25004e-05
4.03003,7.26031e-05
4.03964,7.27058e-05
4.04926,7.28087e-05
4.05888,7.29115e-05
4.0685,7.30144e-05
4.07812,7.31174e-05
4.08773,7.32205e-05
4.09735,7.33235e-05
4.10697,7.34267e-05
4.11659,7.35299e-05
4.12621,7.36331e-05
4.13583,7.37364e-05
4.14544,7.38398e-05
4.15506,7.39432e-05
4.16468,7.40466e-05
4.1743,7.41501e-05
4.18392,7.42537e-05
4.19354,7.43573e-05
4.20315,7.4461e-05
4.21277,7.45647e-05
4.22239,7.46685e-05
4.23201,7.47723e-05
4.24163,7.48762e-05
4.25124,7.49801e-05
4.26086,7.5084e-05
4.27048,7.51881e-05
4.2801,7.52921e-05
4.28972,7.53963e-05
4.29934,7.55004e-05
4.30895,7.56046e-05
4.31857,7.57089e-05
4.32819,7.58132e-05
4.33781,7.59176e-05
4.34743,7.6022e-05
4.35704,7.61265e-05
4.36666,7.6231e-05
4.37628,7.63355e-05
4.3859,7.64401e-05
4.39552,7.65448e-05
4.40514,7.66495e-05
4.41475,7.67542e-05
4.42437,7.6859e-05
4.43399,7.69638e-05
4.44361,7.70687e-05
4.45323,7.71737e-05
4.46284,7.72786e-05
4.47246,7.73837e-05
4.48208,7.74887e-05
4.4917,7.75938e-05
4.50132,7.7699e-05
4.51094,7.78042e-05
4.52055,7.79094e-05
4.53017,7.80147e-05
4.53979,7.81201e-05
4.54941,7.82255e-05
4.55903,7.83309e-05
4.56864,7.84364e-05
4.57826,7.85419e-05
4.58788,7.86474e-05
4.5975,7.87531e-05
4.60712,7.88587e-05
4.61674,7.89644e-05
4.62635,7.90701e-05
4.63597,7.91759e-05
4.64559,7.92817e-05
4.65521,7.93876e-05
4.66483,7.94935e-05
4.67445,7.95995e-05
4.68406,7.97055e-05
4.69368,7.98115e-05
4.7033,7.99176e-05
4.71292,8.00237e-05
4.72254,8.01299e-05
4.73215,8.02361e-05
4.74177,8.03423e-05
4.75139,8.04486e-05
4.76101,8.05549e-05
4.77063,8.06613e-05
4.78025,8.07677e-05
4.78986,8.08742e-05
4.79948,8.09807e-05
4.8091,8.10872e-05
4.81872,8.11938e-05
4.82834,8.13004e-05
4.83795,8.14071e-05
4.84757,8.15138e-05
4.85719,8.16206e-05
4.86681,8.17273e-05
4.87643,8.18342e-05
4.88605,8.1941e-05
4.89566,8.20479e-05
4.90528,8.21549e-05
4.9149,8.22619e-05
4.92452,8.23689e-05
4.93414,8.2476e-05
4.94375,8.25831e-05
4.95337,8.26902e-05
4.96299,8.27974e-05
4.97261,8.29047e-05
4.98223,8.30119e-05
4.99185,8.31192e-05
5.00146,8.32266e-05
5.01108,8.3334e-05
5.0207,8.34414e-05
5.03032,8.35488e-05
5.03994,8.36564e-05
5.04955,8.37639e-05
5.05917,8.38715e-05
5.06879,8.39791e-05
5.07841,8.40868e-05
5.08803,8.41945e-05
5.09765,8.43022e-05
5.10726,8.441e-05
5.11688,8.45178e-05
5.1265,8.46257e-05
5.13612,8.47336e-05
5.14574,8.48415e-05
5.15536,8.49495e-05
5.16497,8.50575e-05
5.17459,8.51655e-05
5.18421,8.52736e-05
5.19383,8.53818e-05
5.20345,8.54899e-05
5.21306,8.55981e-05
5.22268,8.57064e-05
5.2323,8.58147e-05
5.24192,8.5923e-05
5.25154,8.60314e-05
5.26116,8.61398e-05
5.27077,8.62482e-05
5.28039,8.63567e-05
5.29001,8.64652e-05
5.29963,8.65738e-05
5.30925,8.66824e-05
5.31886,8.6791e-05
5.32848,8.68997e-05
5.3381,8.70084e-05
5.34772,8.71171e-05
5.35734,8.72259e-05
5.36696,8.73347e-05
5.37657,8.74436e-05
5.38619,8.75525e-05
5.39581,8.76615e-05
5.40543,8.77704e-05
5.41505,8.78795e-05
5.42466,8.79885e-05
5.43428,8.80976e-05
5.4439,8.82068e-05
5.45352,8.83159e-05
5.46314,8.84252e-05
5.47276,8.85344e-05
5.48237,8.86437e-05
5.49199,8.8753e-05
5.50161,8.88624e-05
5.51123,8.89718e-05
5.52085,8.90813e-05
5.53046,8.91908e-05
5.54008,8.93003e-05
5.5497,8.94099e-05
5.55932,8.95195e-05
5.56894,8.96291e-05
5.57856,8.97388e-05
5.58817,8.98485e-05
5.59779,8.99583e-05
5.60741,9.00681e-05
5.61703,9.01779e-05
5.62665,9.02878e-05
5.63627,9.03977e-05
5.64588,9.05077e-05
5.6555,9.06177e-05
5.66512,9.07277e-05
5.67474,9.08378e-05
5.68436,9.09479e-05
5.69397,9.10581e-05
5.70359,9.11683e-05
5.71321,9.12785e-05
5.72283,9.13888e-05
5.73245,9.14991e-05
5.74207,9.16095e-05
5.75168,9.17199e-05
5.7613,9.18303e-05
5.77092,9.19408e-05
5.78054,9.20513e-05
5.79016,9.21619e-05
5.79977,9.22725e-05
5.80939,9.23831e-05
5.81901,9.24938e-05
5.82863,9.26045e-05
5.83825,9.27153e-05
5.84787,9.28261e-05
5.85748,9.29369e-05
5.8671,9.30478e-05
5.87672,9.31587e-05
5.88634,9.32697e-05
5.89596,9.33807e-05
5.90557,9.34917e-05
5.91519,9.36028e-05
5.92481,9.37139e-05
5.93443,9.38251e-05
5.94405,9.39363e-05
5.95367,9.40476e-05
5.96328,9.41589e-05
5.9729,9.42702e-05
5.98252,9.43816e-05
5.99214,9.4493e-05
6.00176,9.46044e-05
6.01137,9.47159e-05
6.02099,9.48275e-05
6.03061,9.49391e-05
6.04023,9.50507e-05
6.04985,9.51623e-05
6.05947,9.52741e-05
6.06908,9.53858e-05
6.0787,9.54976e-05
6.08832,9.56094e-05
6.09794,9.57213e-05
6.10756,9.58332e-05
6.11718,9.59452e-05
6.12679,9.60572e-05
6.13641,9.61692e-05
6.14603,9.62813e-05
6.15565,9.63934e-05
6.16527,9.65056e-05
6.17488,9.66178e-05
6.1845,9.67301e-05
6.19412,9.68424e-05
6.20374,9.69547e-05
6.21336,9.70671e-05
6.22298,9.71795e-05
6.23259,9.7292e-05
6.24221,9.74045e-05
6.25183,9.75171e-05
6.26145,9.76297e-05
6.27107,9.77423e-05
6.28068,9.7855e-05
6.2903,9.79678e-05
6.29992,9.80806e-05
6.30954,9.81934e-05
6.31916,9.83063e-05
6.32878,9.84192e-05
6.33839,9.85321e-05
6.34801,9.86451e-05
6.35763,9.87582e-05
6.36725,9.88713e-05
6.37687,9.89844e-05
6.38648,9.90976e-05
6.3961,9.92108e-05
6.40572,9.93241e-05
6.41534,9.94374e-05
6.42496,9.95508e-05
6.43458,9.96642e-05
6.44419,9.97777e-05
6.45381,9.98912e-05
6.46343,0.000100005
6.47305,0.000100118
6.48267,0.000100232
6.49228,0.000100346
6.5019,0.000100459
6.51152,0.000100573
6.52114,0.000100687
6.53076,0.000100801
6.54038,0.000100915
6.54999,0.000101029
6.55961,0.000101143
6.56923,0.000101257
6.57885,0.000101371
6.58847,0.000101485
6.59809,0.000101599
6.6077,0.000101714
6.61732,0.000101828
6.62694,0.000101942
6.63656,0.000102057
6.64618,0.000102171
6.65579,0.000102286
6.66541,0.0001024
6.67503,0.000102515
6.68465,0.000102629
6.69427,0.000102744
6.70389,0.000102859
6.7135,0.000102974
6.72312,0.000103088
6.73274,0.000103203
6.74236,0.000103318
6.75198,0.000103433
6.76159,0.000103548
6.77121,0.000103663
6.78083,0.000103778
6.79045,0.000103894
6.80007,0.000104009
6.80969,0.000104124
6.8193,0.000104239
6.82892,0.000104355
6.83854,0.00010447
6.84816,0.000104586
6.85778,0.000104701
6.86739,0.000104817
6.87701,0.000104933
6.88663,0.000105048
6.89625,0.000105164
6.90587,0.00010528
6.91549,0.000105396
6.9251,0.000105511
6.93472,0.000105627
6.94434,0.000105743
6.95396,0.00010586
6.96358,0.000105976
6.97319,0.000106092
6.98281,0.000106208
6.99243,0.000106324
7.00205,0.000106441
7.01167,0.000106557
7.02129,0.000106673
7.0309,0.00010679
7.04052,0.000106906
7.05014,0.000107023
7.05976,0.00010714
7.06938,0.000107256
7.079,0.000107373
7.08861,0.00010749
7.09823,0.000107607
7.10785,0.000107724
7.11747,0.000107841
7.12709,0.000107958
7.1367,0.000108075
7.14632,0.000108192
7.15594,0.000108309
7.16556,0.000108426
7.17518,0.000108544
7.1848,0.000108661
7.19441,0.000108778
7.20403,0.000108896
7.21365,0.000109013
7.22327,0.000109131
7.23289,0.000109249
7.2425,0.000109366
7.25212,0.000109484
7.26174,0.000109602
7.27136,0.00010972
7.28098,0.000109838
7.2906,0.000109956
7.30021,0.000110074
7.30983,0.000110192
7.31945,0.00011031
7.32907,0.000110428
7.33869,0.000110547
7.3483,0.000110665
7.35792,0.000110783
7.36754,0.000110902
7.37716,0.00011102
7.38678,0.000111139
7.3964,0.000111258
7.40601,0.000111376
7.41563,0.000111495
7.42525,0.000111614
7.43487,0.000111733
7.44449,0.000111852
7.4541,0.000111971
7.46372,0.00011209
7.47334,0.000112209
7.48296,0.000112328
7.49258,0.000112448
7.5022,0.000112567
7.51181,0.000112686
7.52143,0.000112806
7.53105,0.000112925
7.54067,0.000113045
7.55029,0.000113164
7.55991,0.000113284
7.56952,0.000113404
7.57914,0.000113524
7.58876,0.000113644
7.59838,0.000113764
7.608,0.000113884
7.61761,0.000114004
7.62723,0.000114124
7.63685,0.000114244
7.64647,0.000114364
7.65609,0.000114485
7.66571,0.000114605
7.67532,0.000114726
7.68494,0.000114846
7.69456,0.000114967
7.70418,0.000115088
7.7138,0.000115208
7.72341,0.000115329
7.73303,0.00011545
7.74265,0.000115571
7.75227,0.000115692
7.76189,0.000115813
7.77151,0.000115934
7.78112,0.000116056
7.79074,0.000116177
7.80036,0.000116298
7.80998,0.00011642
7.8196,0.000116541
7.82921,0.000116663
7.83883,0.000116784
7.84845,0.000116906
7.85807,0.000117028
7.86769,0.00011715
7.87731,0.000117272
7.88692,0.000117394
7.89654,0.000117516
7.90616,0.000117638
7.91578,0.00011776
7.9254,0.000117882
7.93501,0.000118005
7.94463,0.000118127
7.95425,0.00011825
7.96387,0.000118372
7.97349,0.000118495
7.98311,0.000118617
7.99272,0.00011874
8.00234,0.000118863
8.01196,0.000118986
8.02158,0.000119109
8.0312,0.000119232
8.04082,0.000119355
8.05043,0.000119478
8.06005,0.000119602
8.06967,0.000119725
8.07929,0.000119849
8.08891,0.000119972
8.09852,0.000120096
8.10814,0.000120219
8.11776,0.000120343
8.12738,0.000120467
8.137,0.000120591
8.14662,0.000120715
8.15623,0.000120839
8.16585,0.000120963
8.17547,0.000121087
8.18509,0.000121211
8.19471,0.000121336
8.20432,0.00012146
8.21394,0.000121585
8.22356,0.000121709
8.23318,0.000121834
8.2428,0.000121958
8.25242,0.000122083
8.26203,0.000122208
8.27165,0.000122333
8.28127,0.000122458
8.29089,0.000122583
8.30051,0.000122708
8.31012,0.000122834
8.31974,0.000122959
8.32936,0.000123084
8.33898,0.00012321
8.3486,0.000123335
8.35822,0.000123461
8.36783,0.000123587
8.37745,0.000123713
8.38707,0.000123839
8.39669,0.000123964
8.40631,0.000124091
8.41592,0.000124217
8.42554,0.000124343
8.43516,0.000124469
8.44478,0.000124595
8.4544,0.000124722
8.46402,0.000124848
8.47363,0.000124975
8.48325,0.000125102
8.49287,0.000125228
8.50249,0.000125355
8.51211,0.000125482
8.52173,0.000125609
8.53134,0.000125736
8.54096,0.000125864
8.55058,0.000125991
8.5602,0.000126118
8.56982,0.000126246
8.57943,0.000126373
8.58905,0.000126501
8.59867,0.000126628
8.60829,0.000126756
8.61791,0.000126884
8.62753,0.000127012
8.63714,0.00012714
8.64676,0.000127268
8.65638,0.000127396
8.666,0.000127524
8.67562,0.000127652
8.68523,0.000127781
8.69485,0.000127909
8.70447,0.000128038
8.71409,0.000128167
8.72371,0.000128295
8.73333,0.000128424
8.74294,0.000128553
8.75256,0.000128682
8.76218,0.000128811
8.7718,0.00012894
8.78142,0.00012907
8.79103,0.000129199
8.80065,0.000129328
8.81027,0.000129458
8.81989,0.000129587
8.82951,0.000129717
8.83913,0.000129847
8.84874,0.000129977
8.85836,0.000130107
8.86798,0.000130237
8.8776,0.000130367
8.88722,0.000130497
8.89683,0.000130627
8.90645,0.000130758
8.91607,0.000130888
8.92569,0.000131019
8.93531,0.000131149
8.94493,0.00013128
8.95454,0.000131411
8.96416,0.000131542
8.97378,0.000131673
8.9834,0.000131804
8.99302,0.000131935
9.00264,0.000132066
9.01225,0.000132197
9.02187,0.000132329
9.03149,0.00013246
9.04111,0.000132592
9.05073,0.000132724
9.06034,0.000132855
9.06994,0.000132987
9.07955,0.000133119
9.08916,0.000133251
9.09877,0.000133383
9.10838,0.000133515
9.11799,0.000133647
9.1276,0.000133779
9.13721,0.000133912
9.14682,0.000134044
9.15643,0.000134177
9.16604,0.000134309
9.17565,0.000134442
9.18526,0.000134575
9.19487,0.000134708
9.20448,0.000134841
9.21409,0.000134974
9.22369,0.000135107
9.2333,0.00013524
9.24291,0.000135374
9.25251,0.000135507
9.26211,0.000135641
9.27171,0.000135774
9.28131,0.000135908
9.29091,0.000136041
9.30051,0.000136175
9.31011,0.000136309
9.31971,0.000136443
9.32931,0.000136577
9.33891,0.000136711
9.34851,0.000136846
9.35811,0.00013698
9.36771,0.000137114
9.37731,0.000137249
9.38691,0.000137384
9.39651,0.000137518
9.40611,0.000137653
9.41571,0.000137788
9.42531,0.000137923
9.43491,0.000138058
9.4445,0.000138193
9.45409,0.000138328
9.46368,0.000138464
9.47327,0.000138599
9.48286,0.000138734
9.49245,0.00013887
9.50204,0.000139006
9.51163,0.000139141
9.52122,0.000139277
9.53081,0.000139413
9.5404,0.000139549
9.54999,0.000139685
9.55958,0.000139821
9.56917,0.000139958
9.57876,0.000140094
9.58835,0.000140231
9.59794,0.000140367
9.60753,0.000140504
9.61712,0.000140641
9.62671,0.000140777
9.63629,0.000140914
9.64587,0.000141051
9.65545,0.000141188
9.66503,0.000141325
9.67461,0.000141462
9.68419,0.0001416
9.69377,0.000141737
9.70335,0.000141875
9.71293,0.000142012
9.72251,0.00014215
9.73209,0.000142288
9.74167,0.000142426
9.75125,0.000142563
9.76083,0.000142702
9.77041,0.00014284
9.77999,0.000142978
9.78957,0.000143116
9.79915,0.000143255
9.80873,0.000143393
9.81831,0.000143532
9.82788,0.000143671
9.83745,0.000143809
9.84702,0.000143948
9.85659,0.000144087
9.86615,0.000144226
9.87572,0.000144365
9.88529,0.000144504
9.89486,0.000144643
9.90443,0.000144783
9.914,0.000144922
9.92356,0.000145062
9.93313,0.000145202
9.9427,0.000145341
9.95227,0.000145481
9.96184,0.000145621
9.97141,0.000145761
9.98097,0.000145902
9.99054,0.000146042
10.0001,0.000146182
10.0097,0.000146323
10.0192,0.000146463
10.0288,0.000146604
10.0383,0.000146744
10.0479,0.000146885
10.0575,0.000147026
10.067,0.000147167
10.0766,0.000147308
10.0861,0.000147449
10.0957,0.00014759
10.1052,0.000147731
10.1148,0.000147873
10.1243,0.000148014
10.1339,0.000148156
10.1435,0.000148298
10.153,0.000148439
10.1626,0.000148581
10.1721,0.000148723
10.1817,0.000148865
10.1912,0.000149008
10.2008,0.00014915
10.2103,0.000149292
10.2199,0.000149435
10.2294,0.000149577
10.239,0.00014972
10.2485,0.000149862
10.2581,0.000150005
10.2676,0.000150148
10.2771,0.000150291
10.2867,0.000150434
10.2962,0.000150577
10.3058,0.000150721
10.3153,0.000150864
10.3249,0.000151008
10.3344,0.000151151
10.344,0.000151295
10.3535,0.000151439
10.363,0.000151583
10.3726,0.000151727
10.3821,0.000151871
10.3917,0.000152015
10.4012,0.000152159
10.4107,0.000152304
10.4203,0.000152448
10.4298,0.000152593
10.4393,0.000152737
10.4489,0.000152882
10.4584,0.000153027
10.4679,0.000153172
10.4775,0.000153317
10.487,0.000153462
10.4965,0.000153607
10.5061,0.000153752
10.5156,0.000153898
10.5251,0.000154043
10.5347,0.000154189
10.5442,0.000154335
10.5537,0.000154481
10.5633,0.000154627
10.5728,0.000154773
10.5823,0.000154919
10.5919,0.000155065
10.6014,0.000155211
10.6109,0.000155358
10.6204,0.000155504
10.6299,0.000155651
10.6395,0.000155797
10.649,0.000155944
10.6585,0.000156091
10.668,0.000156238
10.6776,0.000156385
10.6871,0.000156532
10.6966,0.000156679
10.7061,0.000156827
10.7156,0.000156974
10.7252,0.000157122
10.7347,0.00015727
10.7442,0.000157418
10.7537,0.000157565
10.7633,0.000157713
10.7728,0.000157862
10.7823,0.00015801
10.7918,0.000158158
10.8013,0.000158306
10.8108,0.000158455
10.8203,0.000158603
10.8298,0.000158752
10.8393,0.0001589
10.8489,0.000159049
10.8584,0.000159198
10.8679,0.000159347
10.8774,0.000159496
10.8869,0.000159645
10.8964,0.000159795
10.9059,0.000159944
10.9154,0.000160094
10.9249,0.000160243
10.9344,0.000160393
10.9439,0.000160543
10.9535,0.000160693
10.963,0.000160843
10.9725,0.000160993
10.982,0.000161143
10.9915,0.000161294
