commit,case,backend,np,threads,n,steps,phase,total_s,per_step_ms,pct
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,halos,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,transport,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,poisson,1.2366991500000002,82.44661,99.16906737045238
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,reduction,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,alloc_tmp,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,diag,0.01036224,0.690816,0.8309326295476118
0162d5f4a8,transport,mpi-omp,1,16,4096,15,halos,0.18885405,12.59027,1.576161645969212
0162d5f4a8,transport,mpi-omp,1,16,4096,15,transport,10.5624375,704.1625,88.15330608714468
0162d5f4a8,transport,mpi-omp,1,16,4096,15,poisson,0.0,0.0,0.0
0162d5f4a8,transport,mpi-omp,1,16,4096,15,reduction,0.0790482,5.26988,0.6597303103793826
0162d5f4a8,transport,mpi-omp,1,16,4096,15,alloc_tmp,0.58085175,38.72345,4.847744860881178
0162d5f4a8,transport,mpi-omp,1,16,4096,15,diag,0.5707045500000001,38.04697,4.763057095625529
0162d5f4a8,transport,kokkos-omp,1,1,512,15,halos,0.00116089305,0.07739287,0.09504468625481022
0162d5f4a8,transport,kokkos-omp,1,1,512,15,transport,1.2040713,80.27142,98.57977781581299
0162d5f4a8,transport,kokkos-omp,1,1,512,15,poisson,0.0,0.0,0.0
0162d5f4a8,transport,kokkos-omp,1,1,512,15,reduction,0.0040301265,0.2686751,0.3299546920017278
0162d5f4a8,transport,kokkos-omp,1,1,512,15,alloc_tmp,0.003275007,0.2183338,0.2681315154719095
0162d5f4a8,transport,kokkos-omp,1,1,512,15,diag,0.008880825,0.592055,0.7270912904585611
0162d5f4a8,poisson,kokkos-omp,1,1,256,15,halos,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,1,256,15,transport,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,1,256,15,poisson,0.062977005,4.198467,98.72687536683371
0162d5f4a8,poisson,kokkos-omp,1,1,256,15,reduction,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,1,256,15,alloc_tmp,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,1,256,15,diag,0.0008121150000000001,0.054141,1.2731246331662829
0162d5f4a8,transport,kokkos-omp,1,4,1024,15,halos,0.0100933875,0.6728925,0.3445611842821463
0162d5f4a8,transport,kokkos-omp,1,4,1024,15,transport,2.747319,183.1546,93.78610384678502
0162d5f4a8,transport,kokkos-omp,1,4,1024,15,poisson,0.0,0.0,0.0
0162d5f4a8,transport,kokkos-omp,1,4,1024,15,reduction,0.009009848999999999,0.6006566,0.3075720853522479
0162d5f4a8,transport,kokkos-omp,1,4,1024,15,alloc_tmp,0.12708987,8.472658,4.338507375988885
0162d5f4a8,transport,kokkos-omp,1,4,1024,15,diag,0.03583338,2.388892,1.2232555075916958
0162d5f4a8,poisson,kokkos-omp,1,4,512,15,halos,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,4,512,15,transport,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,4,512,15,poisson,0.8107453499999999,54.04969,99.66693718573732
0162d5f4a8,poisson,kokkos-omp,1,4,512,15,reduction,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,4,512,15,alloc_tmp,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,4,512,15,diag,0.0027093150000000003,0.180621,0.33306281426267315
0162d5f4a8,transport,kokkos-omp,1,16,2048,15,halos,0.043810155,2.920677,1.1184193211260351
0162d5f4a8,transport,kokkos-omp,1,16,2048,15,transport,3.2355585000000002,215.7039,82.59982510980782
0162d5f4a8,transport,kokkos-omp,1,16,2048,15,poisson,0.0,0.0,0.0
0162d5f4a8,transport,kokkos-omp,1,16,2048,15,reduction,0.02163507,1.442338,0.5523167015025227
0162d5f4a8,transport,kokkos-omp,1,16,2048,15,alloc_tmp,0.4737888,31.58592,12.095244768093583
0162d5f4a8,transport,kokkos-omp,1,16,2048,15,diag,0.14235681,9.490454,3.6341940994700423
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,halos,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,transport,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,poisson,1.20026715,80.01781,99.14543637186068
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,reduction,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,alloc_tmp,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-omp,1,16,1024,15,diag,0.010345455,0.689697,0.8545636281393255
0162d5f4a8,transport,kokkos-cuda,1,1,1024,20,halos,0.09309634000000001,4.654817,14.170951680869265
0162d5f4a8,transport,kokkos-cuda,1,1,1024,20,transport,0.4697776,23.48888,71.50867231036933
0162d5f4a8,transport,kokkos-cuda,1,1,1024,20,poisson,0.0,0.0,0.0
0162d5f4a8,transport,kokkos-cuda,1,1,1024,20,reduction,0.023893140000000004,1.194657,3.63696932064402
0162d5f4a8,transport,kokkos-cuda,1,1,1024,20,alloc_tmp,0.013989306,0.6994653,2.129426133990815
0162d5f4a8,transport,kokkos-cuda,1,1,1024,20,diag,0.05619554,2.809777,8.553980554126573
0162d5f4a8,transport,kokkos-cuda,1,1,2048,20,halos,0.3641638,18.20819,13.513256467940128
0162d5f4a8,transport,kokkos-cuda,1,1,2048,20,transport,1.9248429999999999,96.24215,71.42636670509063
0162d5f4a8,transport,kokkos-cuda,1,1,2048,20,poisson,0.0,0.0,0.0
0162d5f4a8,transport,kokkos-cuda,1,1,2048,20,reduction,0.09769574,4.884787,3.625257618811088
0162d5f4a8,transport,kokkos-cuda,1,1,2048,20,alloc_tmp,0.08828283999999999,4.414142,3.275967184651862
0162d5f4a8,transport,kokkos-cuda,1,1,2048,20,diag,0.219878,10.9939,8.15915202350629
0162d5f4a8,transport,kokkos-cuda,1,1,4096,20,halos,1.3563616,67.81808,12.547959094937562
0162d5f4a8,transport,kokkos-cuda,1,1,4096,20,transport,7.825992,391.2996,72.39974022658015
0162d5f4a8,transport,kokkos-cuda,1,1,4096,20,poisson,0.0,0.0,0.0
0162d5f4a8,transport,kokkos-cuda,1,1,4096,20,reduction,0.37852640000000004,18.92632,3.5018197091055767
0162d5f4a8,transport,kokkos-cuda,1,1,4096,20,alloc_tmp,0.3688714,18.44357,3.412499468056566
0162d5f4a8,transport,kokkos-cuda,1,1,4096,20,diag,0.8796686,43.98343,8.137981501320144
0162d5f4a8,poisson,kokkos-cuda,1,1,512,20,halos,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,512,20,transport,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,512,20,poisson,0.12577364,6.288682,95.7304117209542
0162d5f4a8,poisson,kokkos-cuda,1,1,512,20,reduction,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,512,20,alloc_tmp,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,512,20,diag,0.00560952,0.280476,4.2695882790458075
0162d5f4a8,poisson,kokkos-cuda,1,1,1024,20,halos,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,1024,20,transport,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,1024,20,poisson,0.39861519999999995,19.93076,95.251982066547
0162d5f4a8,poisson,kokkos-cuda,1,1,1024,20,reduction,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,1024,20,alloc_tmp,0.0,0.0,0.0
0162d5f4a8,poisson,kokkos-cuda,1,1,1024,20,diag,0.01986974,0.993487,4.748017933452994
