# diocotron highorder nc=512 l=5 ng=3 cfl=0.4
t,amplitude
3.85966,7.01968e-05
3.87896,7.03992e-05
3.89826,7.06019e-05
3.91756,7.08048e-05
3.93685,7.1008e-05
3.95615,7.12114e-05
3.97545,7.1415e-05
3.99475,7.16189e-05
4.01405,7.1823e-05
4.03335,7.20273e-05
4.05264,7.22319e-05
4.07194,7.24367e-05
4.09124,7.26417e-05
4.11054,7.2847e-05
4.12984,7.30524e-05
4.14914,7.32581e-05
4.16843,7.3464e-05
4.18773,7.36701e-05
4.20703,7.38765e-05
4.22633,7.4083e-05
4.24563,7.42898e-05
4.26493,7.44967e-05
4.28422,7.47039e-05
4.30352,7.49113e-05
4.32282,7.51189e-05
4.34212,7.53267e-05
4.36142,7.55347e-05
4.38072,7.57429e-05
4.40001,7.59514e-05
4.41931,7.616e-05
4.43861,7.63688e-05
4.45791,7.65778e-05
4.47721,7.6787e-05
4.4965,7.69964e-05
4.5158,7.7206e-05
4.5351,7.74158e-05
4.5544,7.76258e-05
4.5737,7.7836e-05
4.593,7.80463e-05
4.61229,7.82569e-05
4.63159,7.84676e-05
4.65089,7.86786e-05
4.67019,7.88897e-05
4.68949,7.9101e-05
4.70879,7.93125e-05
4.72808,7.95241e-05
4.74738,7.9736e-05
4.76668,7.9948e-05
4.78598,8.01602e-05
4.80528,8.03726e-05
4.82458,8.05852e-05
4.84387,8.0798e-05
4.86317,8.10109e-05
4.88247,8.1224e-05
4.90177,8.14373e-05
4.92107,8.16507e-05
4.94037,8.18644e-05
4.95966,8.20782e-05
4.97896,8.22922e-05
4.99826,8.25063e-05
5.01756,8.27206e-05
5.03686,8.29351e-05
5.05616,8.31498e-05
5.07545,8.33647e-05
5.09475,8.35797e-05
5.11405,8.37949e-05
5.13335,8.40102e-05
5.15265,8.42257e-05
5.17195,8.44414e-05
5.19124,8.46573e-05
5.21054,8.48733e-05
5.22984,8.50895e-05
5.24914,8.53059e-05
5.26844,8.55224e-05
5.28774,8.57391e-05
5.30703,8.59559e-05
5.32633,8.61729e-05
5.34563,8.63901e-05
5.36493,8.66074e-05
5.38423,8.6825e-05
5.40353,8.70426e-05
5.42282,8.72605e-05
5.44212,8.74785e-05
5.46142,8.76967e-05
5.48072,8.7915e-05
5.50002,8.81335e-05
5.51932,8.83522e-05
5.53861,8.8571e-05
5.55791,8.879e-05
5.57721,8.90092e-05
5.59651,8.92285e-05
5.61581,8.9448e-05
5.6351,8.96677e-05
5.6544,8.98875e-05
5.6737,9.01075e-05
5.693,9.03276e-05
5.7123,9.0548e-05
5.7316,9.07685e-05
5.75089,9.09891e-05
5.77019,9.121e-05
5.78949,9.14309e-05
5.80879,9.16521e-05
5.82809,9.18734e-05
5.84739,9.20949e-05
5.86668,9.23166e-05
5.88598,9.25384e-05
5.90528,9.27604e-05
5.92458,9.29826e-05
5.94388,9.32049e-05
5.96318,9.34274e-05
5.98247,9.36501e-05
6.00177,9.3873e-05
6.02107,9.4096e-05
6.04037,9.43192e-05
6.05967,9.45426e-05
6.07897,9.47662e-05
6.09826,9.49899e-05
6.11756,9.52138e-05
6.13686,9.5438e-05
6.15616,9.56622e-05
6.17546,9.58867e-05
6.19476,9.61114e-05
6.21405,9.63362e-05
6.23335,9.65612e-05
6.25265,9.67864e-05
6.27195,9.70118e-05
6.29125,9.72373e-05
6.31055,9.74631e-05
6.32984,9.7689e-05
6.34914,9.79151e-05
6.36844,9.81413e-05
6.38774,9.83678e-05
6.40704,9.85944e-05
6.42634,9.88213e-05
6.44563,9.90483e-05
6.46493,9.92755e-05
6.48423,9.95029e-05
6.50353,9.97304e-05
6.52283,9.99582e-05
6.54213,0.000100186
6.56142,0.000100414
6.58072,0.000100643
6.60002,0.000100871
6.61932,0.0001011
6.63862,0.000101329
6.65791,0.000101558
6.67721,0.000101787
6.69651,0.000102017
6.71581,0.000102247
6.73511,0.000102477
6.75441,0.000102707
6.7737,0.000102937
6.793,0.000103168
6.8123,0.000103398
6.8316,0.000103629
6.8509,0.00010386
6.8702,0.000104092
6.88949,0.000104323
6.90879,0.000104555
6.92809,0.000104787
6.94739,0.00010502
6.96669,0.000105252
6.98599,0.000105485
7.00528,0.000105718
7.02458,0.000105951
7.04388,0.000106184
7.06318,0.000106418
7.08248,0.000106651
7.10178,0.000106885
7.12107,0.00010712
7.14037,0.000107354
7.15967,0.000107589
7.17897,0.000107824
7.19827,0.000108059
7.21757,0.000108294
7.23686,0.00010853
7.25616,0.000108766
7.27546,0.000109002
7.29476,0.000109238
7.31406,0.000109475
7.33336,0.000109712
7.35265,0.000109949
7.37195,0.000110186
7.39125,0.000110423
7.41055,0.000110661
7.42985,0.000110899
7.44915,0.000111137
7.46844,0.000111376
7.48774,0.000111615
7.50704,0.000111854
7.52634,0.000112093
7.54564,0.000112333
7.56494,0.000112572
7.58423,0.000112812
7.60353,0.000113053
7.62283,0.000113293
7.64213,0.000113534
7.66143,0.000113775
7.68073,0.000114016
7.70002,0.000114258
7.71932,0.0001145
7.73862,0.000114742
7.75792,0.000114984
7.77722,0.000115227
7.79651,0.00011547
7.81581,0.000115713
7.83511,0.000115956
7.85441,0.0001162
7.87371,0.000116444
7.89301,0.000116688
7.9123,0.000116933
7.9316,0.000117177
7.9509,0.000117422
7.9702,0.000117668
7.9895,0.000117913
8.0088,0.000118159
8.02809,0.000118405
8.04739,0.000118652
8.06669,0.000118899
8.08599,0.000119146
8.10529,0.000119393
8.12459,0.000119641
8.14388,0.000119889
8.16318,0.000120137
8.18248,0.000120385
8.20178,0.000120634
8.22108,0.000120883
8.24038,0.000121133
8.25967,0.000121383
8.27897,0.000121633
8.29827,0.000121883
8.31757,0.000122134
8.33687,0.000122384
8.35617,0.000122636
8.37546,0.000122887
8.39476,0.000123139
8.41406,0.000123391
8.43336,0.000123644
8.45266,0.000123896
8.47196,0.00012415
8.49125,0.000124403
8.51055,0.000124657
8.52985,0.000124911
8.54915,0.000125165
8.56845,0.00012542
8.58775,0.000125675
8.60704,0.00012593
8.62634,0.000126186
8.64564,0.000126442
8.66494,0.000126698
8.68424,0.000126954
8.70354,0.000127211
8.72283,0.000127469
8.74213,0.000127726
8.76143,0.000127984
8.78073,0.000128242
8.80003,0.000128501
8.81933,0.00012876
8.83862,0.000129019
8.85792,0.000129279
8.87722,0.000129538
8.89652,0.000129799
8.91582,0.000130059
8.93511,0.00013032
8.95441,0.000130581
8.97371,0.000130843
8.99301,0.000131105
9.01231,0.000131367
9.03161,0.00013163
9.0509,0.000131893
9.0702,0.000132156
9.0895,0.00013242
9.1088,0.000132684
9.1281,0.000132948
9.1474,0.000133213
9.16669,0.000133478
9.18599,0.000133743
9.20529,0.000134009
9.22459,0.000134275
9.24389,0.000134541
9.26319,0.000134808
9.28248,0.000135075
9.30178,0.000135343
9.32108,0.000135611
9.34038,0.000135879
9.35968,0.000136148
9.37898,0.000136417
9.39827,0.000136686
9.41757,0.000136956
9.43687,0.000137226
9.45617,0.000137496
9.47547,0.000137767
9.49477,0.000138038
9.51406,0.00013831
9.53336,0.000138582
9.55266,0.000138854
9.57196,0.000139127
9.59126,0.0001394
9.61056,0.000139674
9.62985,0.000139947
9.64915,0.000140222
9.66845,0.000140496
9.68775,0.000140771
9.70705,0.000141047
9.72635,0.000141322
9.74564,0.000141598
9.76494,0.000141875
9.78424,0.000142152
9.80354,0.000142429
9.82284,0.000142707
9.84214,0.000142985
9.86143,0.000143263
9.88073,0.000143542
9.90003,0.000143822
9.91933,0.000144101
9.93863,0.000144381
9.95792,0.000144662
9.97722,0.000144943
9.99652,0.000145224
10.0158,0.000145505
10.0351,0.000145787
10.0544,0.00014607
10.0737,0.000146353
10.093,0.000146636
10.1123,0.000146919
10.1316,0.000147203
10.1509,0.000147488
10.1702,0.000147773
10.1895,0.000148058
10.2088,0.000148343
10.2281,0.000148629
10.2474,0.000148916
10.2667,0.000149203
10.286,0.00014949
10.3053,0.000149777
10.3246,0.000150065
10.3439,0.000150354
10.3632,0.000150643
10.3825,0.000150932
10.4018,0.000151221
10.4211,0.000151512
10.4404,0.000151802
10.4596,0.000152092
10.4789,0.000152383
10.4982,0.000152674
10.5174,0.000152966
10.5367,0.000153258
10.556,0.00015355
10.5752,0.000153843
10.5945,0.000154136
10.6138,0.00015443
10.633,0.000154724
10.6523,0.000155019
10.6715,0.000155314
10.6908,0.000155609
10.7101,0.000155905
10.7293,0.000156201
10.7486,0.000156497
10.7679,0.000156794
10.7871,0.000157092
10.8064,0.00015739
10.8257,0.000157688
10.8449,0.000157986
10.8641,0.000158285
10.8833,0.000158584
10.9026,0.000158883
10.9218,0.000159183
10.941,0.000159483
10.9602,0.000159784
10.9795,0.000160085
10.9987,0.000160386
11.0179,0.000160688
11.0371,0.000160991
11.0564,0.000161294
11.0756,0.000161597
11.0948,0.000161901
11.114,0.000162205
11.1333,0.000162509
11.1525,0.000162814
11.1717,0.000163119
11.1909,0.000163425
11.2102,0.000163731
11.2294,0.000164038
11.2486,0.000164344
11.2677,0.000164651
11.2869,0.000164959
11.3061,0.000165267
11.3253,0.000165575
11.3445,0.000165884
11.3637,0.000166193
11.3829,0.000166502
11.4021,0.000166812
11.4213,0.000167122
11.4405,0.000167433
11.4597,0.000167745
11.4789,0.000168056
11.498,0.000168368
11.5172,0.000168681
11.5364,0.000168994
11.5556,0.000169307
11.5748,0.000169621
11.594,0.000169936
11.6131,0.000170249
11.6323,0.000170564
11.6514,0.000170878
11.6706,0.000171193
11.6897,0.000171509
11.7088,0.000171825
11.728,0.000172141
11.7471,0.000172458
11.7663,0.000172775
11.7854,0.000173092
11.8045,0.00017341
11.8237,0.000173729
11.8428,0.000174048
