# diocotron highorder nc=256 l=4 ng=3 cfl=0.4
t,amplitude
4.15553,9.20442e-05
4.19436,9.25623e-05
4.2332,9.30824e-05
4.27204,9.36046e-05
4.31087,9.41289e-05
4.34971,9.46551e-05
4.38855,9.51834e-05
4.42738,9.57137e-05
4.46622,9.62459e-05
4.50506,9.67801e-05
4.54389,9.73164e-05
4.58273,9.78546e-05
4.62157,9.83947e-05
4.6604,9.89369e-05
4.69924,9.94809e-05
4.73808,0.000100027
4.77691,0.000100575
4.81575,0.000101125
4.85459,0.000101677
4.89342,0.00010223
4.93226,0.000102786
4.9711,0.000103344
5.00993,0.000103903
5.04877,0.000104464
5.08761,0.000105027
5.12644,0.000105592
5.16528,0.000106159
5.20412,0.000106728
5.24295,0.000107298
5.28179,0.000107871
5.32063,0.000108445
5.35946,0.000109021
5.3983,0.000109598
5.43714,0.000110178
5.47597,0.000110759
5.51481,0.000111342
5.55365,0.000111927
5.59248,0.000112513
5.63132,0.000113102
5.67016,0.000113692
5.70899,0.000114283
5.74783,0.000114877
5.78667,0.000115472
5.8255,0.000116068
5.86434,0.000116666
5.90318,0.000117266
5.94201,0.000117867
5.98085,0.00011847
6.01969,0.000119075
6.05852,0.000119681
6.09736,0.000120289
6.1362,0.000120898
6.17503,0.000121509
6.21387,0.000122122
6.25271,0.000122736
6.29154,0.000123352
6.33038,0.000123969
6.36922,0.000124589
6.40805,0.000125209
6.44689,0.000125832
6.48573,0.000126456
6.52456,0.000127082
6.5634,0.00012771
6.60224,0.000128339
6.64107,0.00012897
6.67991,0.000129603
6.71875,0.000130238
6.75758,0.000130874
6.79642,0.000131512
6.83526,0.000132151
6.87409,0.000132792
6.91293,0.000133435
6.95177,0.000134079
6.9906,0.000134724
7.02944,0.000135371
7.06828,0.00013602
7.10711,0.00013667
7.14595,0.000137322
7.18479,0.000137975
7.22362,0.00013863
7.26246,0.000139286
7.3013,0.000139944
7.34013,0.000140603
7.37897,0.000141264
7.41781,0.000141926
7.45664,0.000142589
7.49548,0.000143255
7.53432,0.000143921
7.57315,0.00014459
7.61199,0.00014526
7.65083,0.000145931
7.68966,0.000146604
7.7285,0.000147279
7.76734,0.000147956
7.80617,0.000148634
7.84501,0.000149313
7.88385,0.000149995
7.92268,0.000150678
7.96152,0.000151362
8.00036,0.000152048
8.03919,0.000152736
8.07803,0.000153425
8.11687,0.000154116
8.1557,0.000154808
8.19454,0.000155502
8.23338,0.000156197
8.27221,0.000156894
8.31105,0.000157592
8.34989,0.000158292
8.38872,0.000158994
8.42756,0.000159697
8.4664,0.000160402
8.50523,0.000161109
8.54407,0.000161817
8.58291,0.000162527
8.62174,0.000163239
8.66058,0.000163952
8.69942,0.000164667
8.73825,0.000165384
8.77709,0.000166102
8.81593,0.000166822
8.85476,0.000167544
8.8936,0.000168268
8.93244,0.000168993
8.97127,0.00016972
9.01011,0.000170449
9.04895,0.000171179
9.08778,0.000171911
9.12662,0.000172645
9.16546,0.00017338
9.20429,0.000174118
9.24313,0.000174857
9.28197,0.000175597
9.3208,0.00017634
9.35964,0.000177084
9.39848,0.00017783
9.43731,0.000178578
9.47615,0.000179328
9.51499,0.000180079
9.55382,0.000180832
9.59266,0.000181587
9.6315,0.000182344
9.67033,0.000183102
9.70917,0.000183862
9.74801,0.000184624
9.78684,0.000185387
9.82568,0.000186153
9.86452,0.00018692
9.90335,0.000187689
9.94219,0.00018846
9.98103,0.000189233
10.0199,0.000190007
10.0587,0.000190783
10.0975,0.000191561
10.1364,0.000192341
10.1752,0.000193122
10.214,0.000193905
10.2529,0.00019469
10.2917,0.000195477
10.3306,0.000196266
10.3694,0.000197056
10.4082,0.000197847
10.4471,0.000198641
10.4859,0.000199436
10.5247,0.000200233
10.5636,0.000201032
10.6024,0.000201832
10.6413,0.000202634
10.6801,0.000203438
10.7189,0.000204244
10.7578,0.000205051
10.7966,0.000205859
10.8354,0.00020667
10.8743,0.000207481
10.9131,0.000208295
10.9519,0.000209109
10.9908,0.000209926
11.0296,0.000210744
11.0685,0.000211563
11.1073,0.000212384
11.1461,0.000213207
11.185,0.000214031
11.2238,0.000214856
11.2626,0.000215683
11.3015,0.000216511
11.3403,0.000217341
11.3791,0.000218172
11.418,0.000219004
11.4568,0.000219837
11.4957,0.000220672
11.5345,0.000221508
11.5733,0.000222345
11.6122,0.000223184
11.651,0.000224023
11.6898,0.000224864
11.7287,0.000225706
11.7675,0.000226549
11.8064,0.000227394
11.8452,0.000228239
11.884,0.000229086
11.9229,0.000229933
