# diocotron highorder nc=1024 l=3 ng=3 cfl=0.4
t,amplitude
1.05923,9.68724e-05
1.06877,9.6938e-05
1.07832,9.7004e-05
1.08786,9.70706e-05
1.0974,9.71376e-05
1.10694,9.72052e-05
1.11649,9.72733e-05
1.12603,9.73418e-05
1.13557,9.74109e-05
1.14511,9.74804e-05
1.15466,9.75505e-05
1.1642,9.7621e-05
1.17374,9.7692e-05
1.18328,9.77636e-05
1.19283,9.78356e-05
1.20237,9.7908e-05
1.21191,9.7981e-05
1.22146,9.80545e-05
1.231,9.81284e-05
1.24054,9.82028e-05
1.25008,9.82777e-05
1.25963,9.83531e-05
1.26917,9.84289e-05
1.27871,9.85052e-05
1.28825,9.8582e-05
1.2978,9.86592e-05
1.30734,9.8737e-05
1.31688,9.88151e-05
1.32642,9.88938e-05
1.33597,9.89729e-05
1.34551,9.90525e-05
1.35505,9.91325e-05
1.36459,9.9213e-05
1.37414,9.92939e-05
1.38368,9.93753e-05
1.39322,9.94572e-05
1.40276,9.95395e-05
1.41231,9.96222e-05
1.42185,9.97054e-05
1.43139,9.97891e-05
1.44094,9.98732e-05
1.45048,9.99577e-05
1.46002,0.000100043
1.46956,0.000100128
1.47911,0.000100214
1.48865,0.0001003
1.49819,0.000100387
1.50773,0.000100474
1.51728,0.000100562
1.52682,0.00010065
1.53636,0.000100738
1.5459,0.000100827
1.55545,0.000100916
1.56499,0.000101006
1.57453,0.000101096
1.58407,0.000101187
1.59362,0.000101278
1.60316,0.000101369
1.6127,0.000101461
1.62225,0.000101553
1.63179,0.000101646
1.64133,0.000101739
1.65087,0.000101832
1.66042,0.000101926
1.66996,0.000102021
1.6795,0.000102115
1.68904,0.00010221
1.69859,0.000102306
1.70813,0.000102402
1.71767,0.000102498
1.72721,0.000102595
1.73676,0.000102692
1.7463,0.000102789
1.75584,0.000102887
1.76538,0.000102985
1.77493,0.000103084
1.78447,0.000103183
1.79401,0.000103283
1.80355,0.000103382
1.8131,0.000103483
1.82264,0.000103583
1.83218,0.000103684
1.84173,0.000103785
1.85127,0.000103887
1.86081,0.000103989
1.87035,0.000104092
1.8799,0.000104194
1.88944,0.000104298
1.89898,0.000104401
1.90852,0.000104505
1.91807,0.00010461
1.92761,0.000104714
1.93715,0.000104819
1.94669,0.000104925
1.95624,0.00010503
1.96578,0.000105137
1.97532,0.000105243
1.98486,0.00010535
1.99441,0.000105457
2.00395,0.000105565
2.01349,0.000105673
2.02304,0.000105781
2.03258,0.000105889
2.04212,0.000105998
2.05166,0.000106108
2.06121,0.000106217
2.07075,0.000106327
2.08029,0.000106438
2.08983,0.000106548
2.09938,0.000106659
2.10892,0.000106771
2.11846,0.000106882
2.128,0.000106994
2.13755,0.000107107
2.14709,0.000107219
2.15663,0.000107332
2.16617,0.000107446
2.17572,0.000107559
2.18526,0.000107673
2.1948,0.000107788
2.20434,0.000107902
2.21389,0.000108017
2.22343,0.000108133
2.23297,0.000108248
2.24252,0.000108364
2.25206,0.00010848
2.2616,0.000108597
2.27114,0.000108714
2.28069,0.000108831
2.29023,0.000108949
2.29977,0.000109066
2.30931,0.000109184
2.31886,0.000109303
2.3284,0.000109422
2.33794,0.000109541
2.34748,0.00010966
2.35703,0.00010978
2.36657,0.0001099
2.37611,0.00011002
2.38565,0.00011014
2.3952,0.000110261
2.40474,0.000110382
2.41428,0.000110504
2.42383,0.000110626
2.43337,0.000110748
2.44291,0.00011087
2.45245,0.000110993
2.462,0.000111115
2.47154,0.000111239
2.48108,0.000111362
2.49062,0.000111486
2.50017,0.00011161
2.50971,0.000111734
2.51925,0.000111859
2.52879,0.000111984
2.53834,0.000112109
2.54788,0.000112234
2.55742,0.00011236
2.56696,0.000112486
2.57651,0.000112612
2.58605,0.000112739
2.59559,0.000112866
2.60513,0.000112993
2.61468,0.00011312
2.62422,0.000113248
2.63376,0.000113376
2.64331,0.000113504
2.65285,0.000113632
2.66239,0.000113761
2.67193,0.00011389
2.68148,0.000114019
2.69102,0.000114148
2.70056,0.000114278
2.7101,0.000114408
2.71965,0.000114538
2.72919,0.000114669
2.73873,0.0001148
2.74827,0.000114931
2.75782,0.000115062
2.76736,0.000115194
2.7769,0.000115325
2.78644,0.000115457
2.79599,0.00011559
2.80553,0.000115722
2.81507,0.000115855
2.82462,0.000115988
2.83416,0.000116121
2.8437,0.000116255
2.85324,0.000116388
2.86279,0.000116522
2.87233,0.000116657
2.88187,0.000116791
2.89141,0.000116926
2.90096,0.000117061
2.9105,0.000117196
2.92004,0.000117331
2.92958,0.000117467
2.93913,0.000117603
2.94867,0.000117739
2.95821,0.000117875
2.96775,0.000118012
2.9773,0.000118149
2.98684,0.000118286
2.99638,0.000118423
3.00592,0.00011856
3.01547,0.000118698
3.02501,0.000118836
3.03455,0.000118974
3.0441,0.000119113
3.05364,0.000119251
3.06318,0.00011939
3.07272,0.000119529
3.08227,0.000119668
3.09181,0.000119808
3.10135,0.000119948
3.11089,0.000120087
3.12044,0.000120228
3.12998,0.000120368
3.13952,0.000120508
3.14906,0.000120649
3.15861,0.00012079
3.16815,0.000120931
3.17769,0.000121073
3.18723,0.000121214
3.19678,0.000121356
3.20632,0.000121498
3.21586,0.000121641
3.22541,0.000121783
3.23495,0.000121926
3.24449,0.000122069
3.25403,0.000122212
3.26358,0.000122355
3.27312,0.000122498
3.28266,0.000122642
3.2922,0.000122786
3.30175,0.00012293
3.31129,0.000123074
3.32083,0.000123219
3.33037,0.000123363
3.33992,0.000123508
3.34946,0.000123653
3.359,0.000123798
3.36854,0.000123944
3.37809,0.000124089
3.38763,0.000124235
3.39717,0.000124381
3.40671,0.000124527
3.41626,0.000124674
3.4258,0.00012482
3.43534,0.000124967
3.44489,0.000125114
3.45443,0.000125261
3.46397,0.000125408
3.47351,0.000125556
3.48306,0.000125703
3.4926,0.000125851
3.50214,0.000125999
3.51168,0.000126148
3.52123,0.000126296
3.53077,0.000126445
3.54031,0.000126593
3.54985,0.000126742
3.5594,0.000126891
3.56894,0.000127041
3.57848,0.00012719
3.58802,0.00012734
3.59757,0.00012749
3.60711,0.00012764
3.61665,0.00012779
3.6262,0.00012794
3.63574,0.000128091
3.64528,0.000128241
3.65482,0.000128392
3.66437,0.000128543
3.67391,0.000128694
3.68345,0.000128846
3.69299,0.000128997
3.70254,0.000129149
3.71208,0.000129301
3.72162,0.000129453
3.73116,0.000129605
3.74071,0.000129757
3.75025,0.00012991
3.75979,0.000130062
3.76933,0.000130215
3.77888,0.000130368
3.78842,0.000130521
3.79796,0.000130675
3.8075,0.000130828
3.81705,0.000130982
3.82659,0.000131136
3.83613,0.00013129
3.84568,0.000131444
3.85522,0.000131598
3.86476,0.000131752
3.8743,0.000131907
3.88385,0.000132062
3.89339,0.000132217
3.90293,0.000132372
3.91247,0.000132527
3.92202,0.000132682
3.93156,0.000132838
3.9411,0.000132993
3.95064,0.000133149
3.96019,0.000133305
3.96973,0.000133461
3.97927,0.000133618
3.98881,0.000133774
3.99836,0.00013393
4.0079,0.000134087
4.01744,0.000134244
4.02699,0.000134401
4.03653,0.000134558
4.04607,0.000134715
4.05561,0.000134873
4.06516,0.00013503
4.0747,0.000135188
4.08424,0.000135346
4.09378,0.000135504
4.10333,0.000135662
4.11287,0.00013582
4.12241,0.000135979
4.13195,0.000136137
4.1415,0.000136296
4.15104,0.000136455
4.16058,0.000136614
4.17012,0.000136773
4.17967,0.000136932
4.18921,0.000137092
4.19875,0.000137251
4.20829,0.000137411
4.21784,0.000137571
4.22738,0.00013773
4.23692,0.000137891
4.24647,0.000138051
4.25601,0.000138211
4.26555,0.000138372
4.27509,0.000138532
4.28464,0.000138693
4.29418,0.000138854
4.30372,0.000139015
4.31326,0.000139176
4.32281,0.000139337
4.33235,0.000139498
4.34189,0.00013966
4.35143,0.000139822
4.36098,0.000139983
4.37052,0.000140145
4.38006,0.000140307
4.3896,0.000140469
4.39915,0.000140632
4.40869,0.000140794
4.41823,0.000140957
4.42778,0.000141119
4.43732,0.000141282
4.44686,0.000141445
4.4564,0.000141608
4.46595,0.000141771
4.47549,0.000141934
4.48503,0.000142098
4.49457,0.000142261
4.50412,0.000142425
4.51366,0.000142589
4.5232,0.000142753
4.53274,0.000142917
4.54229,0.000143081
4.55183,0.000143245
4.56137,0.000143409
4.57091,0.000143574
4.58046,0.000143738
4.59,0.000143903
4.59954,0.000144068
4.60908,0.000144233
4.61863,0.000144398
4.62817,0.000144563
4.63771,0.000144728
4.64726,0.000144894
4.6568,0.000145059
4.66634,0.000145225
4.67588,0.000145391
4.68543,0.000145556
4.69497,0.000145722
4.70451,0.000145888
4.71405,0.000146055
4.7236,0.000146221
4.73314,0.000146387
4.74268,0.000146554
4.75222,0.000146721
4.76177,0.000146887
4.77131,0.000147054
4.78085,0.000147221
4.79039,0.000147388
4.79994,0.000147555
4.80948,0.000147723
4.81902,0.00014789
4.82857,0.000148058
4.83811,0.000148225
4.84765,0.000148393
4.85719,0.000148561
4.86674,0.000148729
4.87628,0.000148897
4.88582,0.000149065
4.89536,0.000149233
4.90491,0.000149402
4.91445,0.00014957
4.92399,0.000149739
4.93353,0.000149907
4.94308,0.000150076
4.95262,0.000150245
4.96216,0.000150414
4.9717,0.000150583
4.98125,0.000150752
4.99079,0.000150922
5.00033,0.000151091
5.00987,0.00015126
5.01942,0.00015143
5.02896,0.0001516
5.0385,0.000151769
5.04805,0.000151939
5.05759,0.000152109
5.06713,0.000152279
5.07667,0.00015245
5.08622,0.00015262
5.09576,0.00015279
5.1053,0.000152961
5.11484,0.000153131
5.12439,0.000153302
5.13393,0.000153473
5.14347,0.000153644
5.15301,0.000153815
5.16256,0.000153986
5.1721,0.000154157
5.18164,0.000154328
5.19118,0.0001545
5.20073,0.000154671
5.21027,0.000154843
5.21981,0.000155014
5.22936,0.000155186
5.2389,0.000155358
5.24844,0.00015553
5.25798,0.000155702
5.26753,0.000155874
5.27707,0.000156046
5.28661,0.000156218
5.29615,0.000156391
5.3057,0.000156563
5.31524,0.000156736
5.32478,0.000156908
5.33432,0.000157081
5.34387,0.000157254
5.35341,0.000157427
5.36295,0.0001576
5.37249,0.000157773
5.38204,0.000157946
5.39158,0.00015812
5.40112,0.000158293
5.41066,0.000158467
5.42021,0.00015864
5.42975,0.000158814
5.43929,0.000158988
5.44884,0.000159161
5.45838,0.000159335
5.46792,0.000159509
5.47746,0.000159684
5.48701,0.000159858
5.49655,0.000160032
5.50609,0.000160206
5.51563,0.000160381
5.52518,0.000160556
5.53472,0.00016073
5.54426,0.000160905
5.5538,0.00016108
5.56335,0.000161255
5.57289,0.00016143
5.58243,0.000161605
5.59197,0.00016178
5.60152,0.000161955
5.61106,0.000162131
5.6206,0.000162306
5.63015,0.000162482
5.63969,0.000162657
5.64923,0.000162833
5.65877,0.000163009
5.66832,0.000163184
5.67786,0.00016336
5.6874,0.000163536
5.69694,0.000163713
5.70649,0.000163889
5.71603,0.000164065
5.72557,0.000164241
5.73511,0.000164418
5.74466,0.000164595
5.7542,0.000164771
5.76374,0.000164948
5.77328,0.000165125
5.78283,0.000165302
5.79237,0.000165479
5.80191,0.000165656
5.81145,0.000165833
5.821,0.00016601
5.83054,0.000166187
5.84008,0.000166365
5.84963,0.000166542
5.85917,0.00016672
5.86871,0.000166897
5.87825,0.000167075
5.8878,0.000167253
5.89734,0.000167431
5.90688,0.000167608
5.91642,0.000167786
5.92597,0.000167965
5.93551,0.000168143
5.94505,0.000168321
5.95459,0.000168499
5.96414,0.000168678
5.97368,0.000168856
5.98322,0.000169035
5.99276,0.000169214
6.00231,0.000169392
6.01185,0.000169571
6.02139,0.00016975
6.03094,0.000169929
6.04048,0.000170108
6.05002,0.000170287
6.05956,0.000170466
6.06911,0.000170646
6.07865,0.000170825
6.08819,0.000171004
6.09773,0.000171184
6.10728,0.000171364
6.11682,0.000171543
6.12636,0.000171723
6.1359,0.000171903
6.14545,0.000172083
6.15499,0.000172263
6.16453,0.000172443
6.17407,0.000172623
6.18362,0.000172803
6.19316,0.000172983
6.2027,0.000173163
6.21224,0.000173344
6.22179,0.000173524
6.23133,0.000173705
6.24087,0.000173886
6.25042,0.000174066
6.25996,0.000174247
6.2695,0.000174428
6.27904,0.000174609
6.28859,0.00017479
6.29813,0.000174971
6.30767,0.000175152
6.31721,0.000175333
6.32676,0.000175515
6.3363,0.000175696
6.34584,0.000175877
6.35538,0.000176059
6.36493,0.00017624
6.37447,0.000176422
6.38401,0.000176604
6.39355,0.000176786
6.4031,0.000176967
6.41264,0.000177149
6.42218,0.000177331
6.43172,0.000177513
6.44127,0.000177696
6.45081,0.000177878
6.46035,0.00017806
6.4699,0.000178242
6.47944,0.000178425
6.48898,0.000178607
6.49852,0.00017879
6.50807,0.000178973
6.51761,0.000179155
6.52715,0.000179338
6.53669,0.000179521
6.54624,0.000179704
6.55578,0.000179887
6.56532,0.00018007
6.57486,0.000180253
6.58441,0.000180436
6.59395,0.000180619
6.60349,0.000180803
6.61303,0.000180986
6.62258,0.00018117
6.63212,0.000181353
6.64166,0.000181537
6.65121,0.00018172
6.66075,0.000181904
6.67029,0.000182088
6.67983,0.000182272
6.68938,0.000182456
6.69892,0.00018264
6.70846,0.000182824
6.718,0.000183008
6.72755,0.000183192
6.73709,0.000183376
6.74663,0.000183561
6.75617,0.000183745
6.76572,0.00018393
6.77526,0.000184114
6.7848,0.000184299
6.79434,0.000184483
6.80389,0.000184668
6.81343,0.000184853
6.82297,0.000185038
6.83251,0.000185223
6.84206,0.000185408
6.8516,0.000185593
6.86114,0.000185778
6.87069,0.000185963
6.88023,0.000186148
6.88977,0.000186334
6.89931,0.000186519
6.90886,0.000186705
6.9184,0.00018689
6.92794,0.000187076
6.93748,0.000187261
6.94703,0.000187447
6.95657,0.000187633
6.96611,0.000187819
6.97565,0.000188005
6.9852,0.00018819
6.99474,0.000188376
7.00428,0.000188563
7.01382,0.000188749
7.02337,0.000188935
7.03291,0.000189121
7.04245,0.000189308
7.052,0.000189494
7.06154,0.00018968
7.07108,0.000189867
7.08062,0.000190053
7.09017,0.00019024
7.09971,0.000190427
7.10925,0.000190614
7.11879,0.0001908
7.12834,0.000190987
7.13788,0.000191174
7.14742,0.000191361
7.15696,0.000191548
7.16651,0.000191736
7.17605,0.000191923
7.18559,0.00019211
7.19513,0.000192297
7.20468,0.000192485
7.21422,0.000192672
7.22376,0.00019286
7.2333,0.000193047
7.24285,0.000193235
7.25239,0.000193423
7.26193,0.00019361
7.27148,0.000193798
7.28102,0.000193986
7.29056,0.000194174
7.3001,0.000194362
7.30965,0.00019455
7.31919,0.000194738
7.32873,0.000194926
7.33827,0.000195115
7.34782,0.000195303
7.35736,0.000195491
7.3669,0.00019568
7.37644,0.000195868
7.38599,0.000196057
7.39553,0.000196245
7.40507,0.000196434
7.41461,0.000196623
7.42416,0.000196811
7.4337,0.000197
7.44324,0.000197189
7.45279,0.000197378
7.46233,0.000197567
7.47187,0.000197756
7.48141,0.000197945
7.49096,0.000198135
7.5005,0.000198324
7.51004,0.000198513
7.51958,0.000198702
7.52913,0.000198892
7.53867,0.000199081
7.54821,0.000199271
7.55775,0.00019946
7.5673,0.00019965
7.57684,0.00019984
7.58638,0.00020003
7.59592,0.000200219
7.60547,0.000200409
7.61501,0.000200599
7.62455,0.000200789
7.63409,0.000200979
7.64364,0.000201169
7.65318,0.000201359
7.66272,0.00020155
7.67227,0.00020174
7.68181,0.00020193
7.69135,0.000202121
7.70089,0.000202311
7.71044,0.000202502
7.71998,0.000202692
7.72952,0.000202883
7.73906,0.000203073
7.74861,0.000203264
7.75815,0.000203455
7.76769,0.000203646
7.77723,0.000203837
7.78678,0.000204028
7.79632,0.000204219
7.80586,0.00020441
7.8154,0.000204601
7.82495,0.000204792
7.83449,0.000204983
7.84403,0.000205175
7.85358,0.000205366
7.86312,0.000205557
7.87266,0.000205749
7.8822,0.00020594
7.89175,0.000206132
7.90129,0.000206323
7.91083,0.000206515
7.92037,0.000206707
7.92992,0.000206898
7.93946,0.00020709
7.949,0.000207282
7.95854,0.000207474
7.96809,0.000207666
7.97763,0.000207858
7.98717,0.00020805
7.99671,0.000208242
8.00626,0.000208435
8.0158,0.000208627
8.02534,0.000208819
8.03488,0.000209012
8.04443,0.000209204
8.05397,0.000209396
8.06351,0.000209589
8.07306,0.000209782
8.0826,0.000209974
8.09214,0.000210167
8.10168,0.00021036
8.11123,0.000210552
8.12077,0.000210745
8.13031,0.000210938
8.13985,0.000211131
8.1494,0.000211324
8.15894,0.000211517
8.16848,0.00021171
8.17802,0.000211904
8.18757,0.000212097
8.19711,0.00021229
8.20665,0.000212483
8.21619,0.000212677
8.22574,0.00021287
8.23528,0.000213064
8.24482,0.000213257
8.25437,0.000213451
8.26391,0.000213645
8.27345,0.000213838
8.28299,0.000214032
8.29254,0.000214226
8.30208,0.00021442
8.31162,0.000214614
8.32116,0.000214808
8.33071,0.000215002
8.34025,0.000215196
8.34979,0.00021539
8.35933,0.000215584
8.36888,0.000215778
8.37842,0.000215972
8.38796,0.000216167
8.3975,0.000216361
8.40705,0.000216556
8.41659,0.00021675
8.42613,0.000216945
8.43567,0.000217139
8.44522,0.000217334
8.45476,0.000217529
8.4643,0.000217723
8.47385,0.000217918
8.48339,0.000218113
8.49293,0.000218308
8.50247,0.000218503
8.51202,0.000218698
8.52156,0.000218893
8.5311,0.000219088
8.54064,0.000219283
8.55019,0.000219478
8.55973,0.000219674
8.56927,0.000219869
8.57881,0.000220064
8.58836,0.00022026
8.5979,0.000220455
8.60744,0.000220651
8.61698,0.000220846
8.62653,0.000221042
8.63607,0.000221238
8.64561,0.000221433
8.65516,0.000221629
8.6647,0.000221825
8.67424,0.000222021
8.68378,0.000222217
8.69333,0.000222413
8.70287,0.000222609
8.71241,0.000222805
8.72195,0.000223001
8.7315,0.000223197
8.74104,0.000223393
8.75058,0.000223589
8.76012,0.000223786
8.76967,0.000223982
8.77921,0.000224178
8.78875,0.000224375
8.79829,0.000224571
8.80784,0.000224768
8.81738,0.000224964
8.82692,0.000225161
8.83646,0.000225358
8.84601,0.000225554
8.85555,0.000225751
8.86509,0.000225948
8.87464,0.000226145
8.88418,0.000226342
8.89372,0.000226539
8.90326,0.000226736
8.91281,0.000226933
8.92235,0.00022713
8.93189,0.000227327
8.94143,0.000227524
8.95098,0.000227721
8.96052,0.000227919
8.97006,0.000228116
8.9796,0.000228313
8.98915,0.000228511
8.99869,0.000228708
9.00823,0.000228906
9.01777,0.000229103
9.02732,0.000229301
9.03686,0.000229499
9.0464,0.000229696
9.05595,0.000229894
9.06549,0.000230092
9.07503,0.00023029
9.08457,0.000230488
9.09412,0.000230686
9.10366,0.000230884
9.1132,0.000231082
9.12274,0.00023128
9.13229,0.000231478
9.14183,0.000231676
9.15137,0.000231874
9.16091,0.000232072
9.17046,0.000232271
9.18,0.000232469
9.18954,0.000232667
9.19908,0.000232866
9.20863,0.000233064
9.21817,0.000233263
9.22771,0.000233461
9.23725,0.00023366
9.2468,0.000233859
9.25634,0.000234057
9.26588,0.000234256
9.27543,0.000234455
9.28497,0.000234654
9.29451,0.000234853
9.30405,0.000235052
9.3136,0.000235251
9.32314,0.00023545
9.33268,0.000235649
9.34222,0.000235848
9.35177,0.000236047
9.36131,0.000236246
9.37085,0.000236445
9.38039,0.000236645
9.38994,0.000236844
9.39948,0.000237043
9.40902,0.000237243
9.41856,0.000237442
9.42811,0.000237642
9.43765,0.000237841
9.44719,0.000238041
9.45674,0.00023824
9.46628,0.00023844
9.47582,0.00023864
9.48536,0.000238839
9.49491,0.000239039
9.50445,0.000239239
9.51399,0.000239439
9.52353,0.000239639
9.53308,0.000239839
9.54262,0.000240039
9.55216,0.000240239
9.5617,0.000240439
9.57125,0.000240639
9.58079,0.000240839
9.59033,0.000241039
9.59987,0.00024124
9.60942,0.00024144
9.61896,0.00024164
9.6285,0.000241841
9.63804,0.000242041
9.64759,0.000242241
9.65713,0.000242442
9.66667,0.000242642
9.67622,0.000242843
9.68576,0.000243044
9.6953,0.000243244
9.70484,0.000243445
9.71439,0.000243646
9.72393,0.000243846
9.73347,0.000244047
9.74301,0.000244248
9.75256,0.000244449
9.7621,0.00024465
9.77164,0.000244851
9.78118,0.000245052
9.79073,0.000245253
9.80027,0.000245454
9.80981,0.000245655
9.81935,0.000245856
9.8289,0.000246058
9.83844,0.000246259
9.84798,0.00024646
9.85753,0.000246661
9.86707,0.000246863
9.87661,0.000247064
9.88615,0.000247266
9.8957,0.000247467
9.90524,0.000247669
9.91478,0.00024787
9.92432,0.000248072
9.93387,0.000248273
9.94341,0.000248475
9.95295,0.000248677
9.96249,0.000248878
9.97204,0.00024908
9.98158,0.000249282
9.99112,0.000249484
10.0007,0.000249686
10.0102,0.000249888
10.0197,0.00025009
10.0293,0.000250292
10.0388,0.000250494
10.0484,0.000250696
10.0579,0.000250898
10.0675,0.0002511
10.077,0.000251302
10.0865,0.000251505
10.0961,0.000251707
10.1056,0.000251909
10.1152,0.000252111
10.1247,0.000252314
10.1343,0.000252516
10.1438,0.000252719
10.1533,0.000252921
10.1629,0.000253124
10.1724,0.000253326
10.182,0.000253529
10.1915,0.000253731
10.2011,0.000253934
10.2106,0.000254137
10.2201,0.000254339
10.2297,0.000254542
10.2392,0.000254745
10.2488,0.000254948
10.2583,0.00025515
10.2679,0.000255353
10.2774,0.000255556
10.2869,0.000255759
10.2965,0.000255962
10.306,0.000256165
10.3156,0.000256368
10.3251,0.000256571
10.3347,0.000256774
10.3442,0.000256977
10.3537,0.000257181
10.3633,0.000257384
10.3728,0.000257587
10.3824,0.00025779
10.3919,0.000257993
10.4015,0.000258197
10.411,0.0002584
10.4205,0.000258603
10.4301,0.000258807
10.4396,0.00025901
10.4492,0.000259214
10.4587,0.000259417
10.4683,0.000259621
10.4778,0.000259824
10.4873,0.000260028
10.4969,0.000260231
10.5064,0.000260435
10.516,0.000260638
10.5255,0.000260842
10.5351,0.000261046
10.5446,0.000261249
10.5541,0.000261453
10.5637,0.000261657
10.5732,0.000261861
10.5828,0.000262065
10.5923,0.000262268
10.6018,0.000262472
10.6114,0.000262676
10.6209,0.00026288
10.6305,0.000263084
10.64,0.000263288
10.6496,0.000263492
10.6591,0.000263696
10.6686,0.0002639
10.6782,0.000264104
10.6877,0.000264308
10.6973,0.000264512
10.7068,0.000264716
10.7164,0.00026492
10.7259,0.000265125
10.7354,0.000265329
10.745,0.000265533
10.7545,0.000265737
10.7641,0.000265942
10.7736,0.000266146
10.7832,0.00026635
10.7927,0.000266554
10.8022,0.000266759
10.8118,0.000266963
10.8213,0.000267168
10.8309,0.000267372
10.8404,0.000267576
10.85,0.000267781
10.8595,0.000267985
10.869,0.00026819
10.8786,0.000268394
10.8881,0.000268599
10.8977,0.000268803
10.9072,0.000269008
10.9168,0.000269213
10.9263,0.000269417
10.9358,0.000269622
10.9454,0.000269827
10.9549,0.000270031
10.9645,0.000270236
10.974,0.000270441
10.9836,0.000270645
10.9931,0.00027085
11.0026,0.000271055
11.0122,0.00027126
11.0217,0.000271464
11.0313,0.000271669
11.0408,0.000271874
11.0504,0.000272079
11.0599,0.000272284
11.0694,0.000272489
11.079,0.000272694
11.0885,0.000272899
11.0981,0.000273103
11.1076,0.000273308
11.1172,0.000273513
11.1267,0.000273718
11.1362,0.000273923
11.1458,0.000274128
11.1553,0.000274333
11.1649,0.000274539
11.1744,0.000274744
11.1839,0.000274949
11.1935,0.000275154
11.203,0.000275359
11.2126,0.000275564
11.2221,0.000275769
11.2317,0.000275974
11.2412,0.000276179
11.2507,0.000276385
11.2603,0.00027659
11.2698,0.000276795
11.2794,0.000277
11.2889,0.000277205
11.2985,0.000277411
11.308,0.000277616
11.3175,0.000277821
11.3271,0.000278026
11.3366,0.000278232
11.3462,0.000278437
11.3557,0.000278642
11.3653,0.000278848
11.3748,0.000279053
11.3843,0.000279258
11.3939,0.000279464
11.4034,0.000279669
11.413,0.000279874
11.4225,0.00028008
11.4321,0.000280285
11.4416,0.000280491
11.4511,0.000280696
11.4607,0.000280902
11.4702,0.000281107
11.4798,0.000281312
11.4893,0.000281518
11.4989,0.000281723
11.5084,0.000281929
11.5179,0.000282134
11.5275,0.00028234
11.537,0.000282545
11.5466,0.000282751
11.5561,0.000282956
11.5657,0.000283162
11.5752,0.000283367
11.5847,0.000283573
11.5943,0.000283778
11.6038,0.000283984
11.6134,0.00028419
11.6229,0.000284395
11.6325,0.000284601
11.642,0.000284806
11.6515,0.000285012
11.6611,0.000285217
11.6706,0.000285423
11.6802,0.000285628
11.6897,0.000285834
11.6992,0.000286039
11.7088,0.000286245
11.7183,0.00028645
